団体コード,都道府県,市区町村,受入件数,受入額_円,返礼品調達費_円,送付費_円,広報費_円,決済費_円,事務費_円,その他費_円,経費合計_円,返礼品率,送付費率,広報費率,決済費率,事務費率,経費率合計,ポータル費_円,年度,受入額_億円,経費合計_億円,ポータル費_億円
014702,北海道,音威子府村,1478,23184000,5112000.0,1431584.0,0.0,160431.0,4238748.0,0.0,10942763.0,0.2204968944099379,0.0617487922705314,0.0,0.0069199016563147,0.1828307453416149,0.4719963336783989,2479180.0,2024,0.23,0.11,0.02
014711,北海道,中川町,265,9067000,2866224.0,395579.0,140893.0,119387.0,900526.0,0.0,4422609.0,0.3161160251461343,0.0436284327782066,0.0155390978272857,0.0131671997353038,0.0993190691518694,0.4877698246388,846736.0,2024,0.09,0.04,0.01
014729,北海道,幌加内町,3351,70431999,11286164.0,7524107.0,2585000.0,466680.0,13014637.0,261167.0,35137755.0,0.1602419945513686,0.1068279632386978,0.0367020677632619,0.0066259655643168,0.1847830131869464,0.4988890773922234,12461670.0,2024,0.7,0.35,0.12
014818,北海道,増毛町,30716,498209000,120766581.0,42309420.0,444874.0,43154503.0,27888736.0,0.0,234564114.0,0.2424014439723088,0.0849230343088944,0.0008929465344865,0.0866192762475186,0.0559779851427814,0.4708146862059899,84509837.0,2024,4.98,2.35,0.85
014826,北海道,小平町,1498,17830000,4961441.0,1975138.0,0.0,184724.0,1552063.0,0.0,8673366.0,0.2782636567582726,0.1107761076836792,0.0,0.0103602916432978,0.0870478407178911,0.4864478968031407,1562256.0,2024,0.18,0.09,0.02
014834,北海道,苫前町,1797,40959000,6120154.0,2489053.0,2332710.0,409252.0,9031646.0,0.0,20382815.0,0.1494214702507385,0.0607693791352327,0.0569523181718303,0.0099917478454063,0.2205045533338216,0.4976394687370297,4785159.0,2024,0.41,0.2,0.05
014842,北海道,羽幌町,12129,262415600,64340214.0,16750141.0,1256780.0,1465728.0,45501899.0,0.0,129314762.0,0.2451844097683217,0.0638305840049143,0.004789273198697,0.0055855215924663,0.1733963186639818,0.4927861072283812,29548571.0,2024,2.62,1.29,0.3
014851,北海道,初山別村,95,2428000,375107.0,85185.0,0.0,8170.0,702615.0,0.0,1171077.0,0.1544921746293245,0.0350844316309719,0.0,0.0033649093904448,0.2893801482701812,0.4823216639209225,743361.0,2024,0.02,0.01,0.01
014869,北海道,遠別町,3590,50025240,11171274.0,4485269.0,550000.0,756573.0,7958642.0,0.0,24921758.0,0.2233127517229302,0.0896601195716402,0.0109944500016391,0.0151238254928911,0.1590925300908101,0.498183676879911,4344446.0,2024,0.5,0.25,0.04
014877,北海道,天塩町,4275,80645900,21215715.0,6171604.0,541544.0,328900.0,11600401.0,0.0,39858164.0,0.2630724562563007,0.0765271886109523,0.0067150840898297,0.0040783226425645,0.1438436547921221,0.4942367063917695,8475012.0,2024,0.81,0.4,0.08
015113,北海道,猿払村,10561,510202208,37323598.0,12192729.0,0.0,2957988.0,180866631.0,0.0,233340946.0,0.0731545207268095,0.0238978366005033,0.0,0.005797677770928,0.3544998985970676,0.4573499336953085,180366631.0,2024,5.1,2.33,1.8
015121,北海道,浜頓別町,15910,305947830,87286186.0,31082007.0,0.0,899902.0,33675226.0,0.0,152943321.0,0.2852976143024123,0.1015925068009143,0.0,0.0029413576817982,0.1100685237741349,0.4999000025592598,30013624.0,2024,3.06,1.53,0.3
015130,北海道,中頓別町,2173,19260200,4673256.0,2352976.0,0.0,1631450.0,795206.0,0.0,9452888.0,0.2426379788371875,0.1221677864196633,0.0,0.0847057662952617,0.0412875255708663,0.490799057122979,1631450.0,2024,0.19,0.09,0.02
015148,北海道,枝幸町,55185,1007774300,249483784.0,69044011.0,102168.0,3585186.0,158611729.0,0.0,480826878.0,0.2475591846309238,0.0685113829554891,0.0001013798426889,0.0035575287045918,0.1573881463339559,0.4771176224676497,109390894.0,2024,10.08,4.81,1.09
015164,北海道,豊富町,9750,172167000,42600602.0,14999323.0,0.0,4262120.0,23154102.0,0.0,85016147.0,0.247437673886401,0.0871207780817462,0.0,0.0247557313538599,0.1344862952830681,0.4938004786050753,15889951.0,2024,1.72,0.85,0.16
015172,北海道,礼文町,18320,506711715,133190128.0,38758229.0,0.0,2707735.0,77264288.0,0.0,251920380.0,0.2628518821594642,0.076489703815117,0.0,0.0053437386976537,0.1524817479303789,0.4971670726026139,49584849.0,2024,5.07,2.52,0.5
015181,北海道,利尻町,12274,330587000,44046597.0,10513191.0,1111382.0,3905585.0,67056286.0,0.0,126633041.0,0.1332375350512875,0.0318015862692725,0.0033618442346492,0.0118140912982059,0.2028400572315306,0.3830551140849458,26833994.0,2024,3.31,1.27,0.27
015199,北海道,利尻富士町,36572,770271200,201553267.0,76351688.0,2779523.0,15972946.0,87071794.0,1200000.0,384929218.0,0.2616653290425502,0.0991231244268252,0.0036084991883378,0.0207367820580595,0.1130404382248745,0.4997320657970855,15244684.0,2024,7.7,3.85,0.15
015202,北海道,幌延町,792,11672000,2173585.0,1107684.0,0.0,198957.0,2335527.0,0.0,5815753.0,0.1862221555860178,0.0949009595613433,0.0,0.0170456648389307,0.2000965558601782,0.4982653358464702,1106881.0,2024,0.12,0.06,0.01
015431,北海道,美幌町,39392,486269000,98537426.0,52868869.0,7080084.0,9044066.0,63521464.0,0.0,231051909.0,0.2026397446680746,0.1087235028348506,0.0145600151356553,0.0185988948503811,0.1306302972223193,0.4751524547112812,222896244.0,2024,4.86,2.31,2.23
015440,北海道,津別町,3729,57612100,12726063.0,5272818.0,46629.0,394923.0,9836385.0,0.0,28276818.0,0.220892191050144,0.091522753032783,0.0008093612279364,0.0068548620862631,0.1707347067716677,0.4908138741687944,7016713.0,2024,0.58,0.28,0.07
015458,北海道,斜里町,41538,691384500,180321289.0,56484889.0,3111157.0,1666023.0,98858890.0,0.0,340442248.0,0.2608118767487555,0.0816982286990813,0.0044998940531643,0.0024096909896013,0.1429868474054596,0.4924065378960622,80054748.0,2024,6.91,3.4,0.8
015466,北海道,清里町,841,14416000,3164032.0,1287694.0,0.0,38094.0,2080478.0,0.0,6570298.0,0.2194805771365149,0.0893239456159822,0.0,0.0026424805771365,0.1443172863485016,0.4557642896781354,5286327.0,2024,0.14,0.07,0.05
015474,北海道,小清水町,1484,37350000,8990239.0,1997560.0,0.0,4624053.0,2888158.0,0.0,18500010.0,0.240702516733601,0.0534821954484605,0.0,0.1238032931726907,0.0773268540829986,0.495314859437751,3529123.0,2024,0.37,0.19,0.04
015491,北海道,訓子府町,3323,49158000,11471527.0,4882698.0,31999.0,468702.0,6077289.0,0.0,22932215.0,0.23336032792221,0.0993266202856096,0.0006509418609381,0.0095346027096301,0.1236276699621628,0.4665001627405509,22660805.0,2024,0.49,0.23,0.23
015504,北海道,置戸町,477,15635000,4038220.0,597398.0,0.0,1319824.0,593852.0,0.0,6549294.0,0.2582807803006076,0.0382090182283338,0.0,0.0844147105852254,0.037982219379597,0.418886728493764,1849656.0,2024,0.16,0.07,0.02
015521,北海道,佐呂間町,20876,332635700,83698661.0,29818486.0,2122989.0,10019698.0,33582977.0,0.0,159242811.0,0.2516226039478023,0.0896430719853581,0.0063823245670864,0.0301221366197314,0.1009602306667624,0.4787303677867409,88293288.0,2024,3.33,1.59,0.88
015555,北海道,遠軽町,15279,215844000,54723889.0,19863920.0,0.0,4087393.0,29046990.0,0.0,107722192.0,0.2535344461740887,0.0920290580233872,0.0,0.0189367923129667,0.1345739978873631,0.4990742943978058,70264844.0,2024,2.16,1.08,0.7
015598,北海道,湧別町,4687,90413100,18188144.0,8401599.0,1211480.0,1553491.0,15543217.0,0.0,44897931.0,0.2011671317541374,0.0929245761952637,0.0133993857084869,0.0171821450652615,0.1719133289313163,0.496586567654466,7740687.0,2024,0.9,0.45,0.08
015601,北海道,滝上町,657,11102000,2154078.0,1038000.0,385000.0,121096.0,49500.0,0.0,3747674.0,0.194026121419564,0.093496667267159,0.0346784363177805,0.0109075842190596,0.0044586560980003,0.3375674653215637,782045.0,2024,0.11,0.04,0.01
015610,北海道,興部町,72012,916881700,227625740.0,80634294.0,0.0,1891076.0,134071954.0,0.0,444223064.0,0.248260751632408,0.0879440542874833,0.0,0.0020625081730827,0.1462260114909044,0.4844933255838785,112583639.0,2024,9.17,4.44,1.13
015628,北海道,西興部村,357,18730000,3758302.0,455641.0,0.0,92773.0,1680508.0,0.0,5987224.0,0.2006568072610784,0.0243268019220501,0.0,0.0049531767218366,0.0897227976508275,0.3196595835557928,1773281.0,2024,0.19,0.06,0.02
015636,北海道,雄武町,25286,425227400,102860852.0,27279564.0,185438.0,1596983.0,79997500.0,511998.0,212432335.0,0.2418961054720368,0.0641528838452084,0.0004360913713462,0.0037555975931936,0.1881287518160871,0.4995734870330557,42901178.0,2024,4.25,2.12,0.43
015644,北海道,大空町,4432,92558000,22700563.0,6182346.0,11239406.0,1643861.0,4317598.0,49710.0,46133484.0,0.2452577086799628,0.0667942911471725,0.1214309514034443,0.0177603340608051,0.0466474859007325,0.4984278398409645,12466665.0,2024,0.93,0.46,0.12
015717,北海道,豊浦町,5526,183627500,48145542.0,11036892.0,5110206.0,951915.0,35159444.0,0.0,100403999.0,0.2621913493349307,0.0601047882261643,0.0278291976964234,0.0051839457597582,0.1914715606322582,0.5467808416495351,18506296.0,2024,1.84,1.0,0.19
015750,北海道,壮瞥町,6803,142477500,32807209.0,12987094.0,0.0,14853525.0,10509189.0,0.0,71157017.0,0.2302623852889052,0.0911518941587268,0.0,0.1042517239564141,0.0737603411064905,0.4994263445105368,13977915.0,2024,1.42,0.71,0.14
015784,北海道,白老町,81393,1522452300,403986152.0,105287018.0,17647584.0,4668694.0,216606209.0,0.0,748195657.0,0.265352255699571,0.0691562014783648,0.0115915513412144,0.0030665617569759,0.1422745454816548,0.491441115757781,308694956.0,2024,15.22,7.48,3.09
015814,北海道,厚真町,11931,620758000,161775888.0,42463681.0,1039572.0,3224588.0,101424975.0,0.0,309928704.0,0.2606102345841696,0.0684061759977318,0.0016746815989483,0.005194597572645,0.1633889132318874,0.4992746029853824,67610070.0,2024,6.21,3.1,0.68
015849,北海道,洞爺湖町,9719,298698440,77680858.0,13811170.0,2647364.0,7368107.0,46656246.0,0.0,148163745.0,0.2600644917998232,0.0462378377336018,0.0088629990836242,0.0246673769036088,0.1561984923657452,0.4960311978864034,36950420.0,2024,2.99,1.48,0.37
015857,北海道,安平町,33448,486714351,121239898.0,47105431.0,2221835.0,1278384.0,66793977.0,0.0,238639525.0,0.2490986710190511,0.0967824986117986,0.0045649671012063,0.0026265590841392,0.1372344515068552,0.4903071473230507,58610262.0,2024,4.87,2.39,0.59
015865,北海道,むかわ町,5084,88799000,21012508.0,7687629.0,0.0,854376.0,12437311.0,150000.0,42141824.0,0.2366300070946745,0.0865733735740267,0.0,0.0096214597011227,0.1400613858264169,0.4745754344080451,9453176.0,2024,0.89,0.42,0.09
016012,北海道,日高町,4234,157750500,23330189.0,8106689.0,0.0,1426863.0,22786067.0,0.0,55649808.0,0.1478929638891794,0.0513893077993413,0.0,0.0090450616638299,0.1444437069930047,0.3527710403453555,29366918.0,2024,1.58,0.56,0.29
016021,北海道,平取町,12810,288460400,76696382.0,19506530.0,3132456.0,1297461.0,41214305.0,915680.0,142762814.0,0.2658818402803296,0.0676229042183953,0.010859223657736,0.0044978825516431,0.1428768212205211,0.4949130417901383,30720664.0,2024,2.88,1.43,0.31
016047,北海道,新冠町,2056,388020000,114947910.0,5899474.0,0.0,2754263.0,44748967.0,0.0,168350614.0,0.29624222978197,0.0152040461831864,0.0,0.0070982500902015,0.1153264445131694,0.4338709705685274,43261823.0,2024,3.88,1.68,0.43
016071,北海道,浦河町,13483,333042000,66357858.0,43780572.0,790026.0,1010813.0,54133037.0,0.0,166072306.0,0.1992477165042246,0.1314566090763327,0.0023721512602014,0.0030350916701196,0.1625411719843142,0.4986527404951928,38019245.0,2024,3.33,1.66,0.38
016080,北海道,様似町,27777,462225000,138613186.0,30865293.0,1651113.0,6902095.0,49894294.0,0.0,227925981.0,0.2998824944561631,0.0667754729839364,0.0035720980042187,0.0149323273297636,0.1079437373573476,0.4931061301314295,37911051.0,2024,4.62,2.28,0.38
016098,北海道,えりも町,38351,614086100,142716846.0,40275768.0,2365000.0,1982874.0,113552502.0,0.0,300892990.0,0.2324052702055949,0.0655865162881882,0.0038512514776022,0.003228983688118,0.1849129983564194,0.4899850200159228,68288759.0,2024,6.14,3.01,0.68
016101,北海道,新ひだか町,26426,594298000,130590030.0,38672512.0,2685185.0,8512699.0,62418757.0,335500.0,243214683.0,0.2197382962756058,0.0650725932108134,0.0045182467381683,0.0143239570047349,0.1050293909789364,0.4092470158068848,67702442.0,2024,5.94,2.43,0.68
016314,北海道,音更町,66560,796794700,194050893.0,67849801.0,4022501.0,12862277.0,115444860.0,0.0,394230332.0,0.2435393872474302,0.0851534291078994,0.0050483531077704,0.0161425232873662,0.144886581198394,0.4947702739488603,72156877.0,2024,7.97,3.94,0.72
016322,北海道,士幌町,33137,514896500,121034517.0,49236227.0,9040082.0,1769036.0,73451539.0,0.0,254531401.0,0.235065720974992,0.0956235418185985,0.0175570857444165,0.0034357118372333,0.1426530166742248,0.4943350770494653,71813476.0,2024,5.15,2.55,0.72
016331,北海道,上士幌町,64861,1188689900,307446780.0,137077307.0,7400980.0,23815671.0,113812489.0,0.0,589553227.0,0.2586433854615909,0.1153179706498726,0.0062261654616565,0.0200352261763139,0.0957461563356431,0.4959689040850772,92874649.0,2024,11.89,5.9,0.93
016349,北海道,鹿追町,3950,73785010,18248104.0,5908244.0,0.0,6084657.0,4744466.0,0.0,34985471.0,0.2473145155093155,0.0800737710816871,0.0,0.0824646767683571,0.0643012178218855,0.4741541811812453,4744466.0,2024,0.74,0.35,0.05
016357,北海道,新得町,2488,49391000,11622660.0,2808091.0,510594.0,733611.0,7824489.0,0.0,23499445.0,0.2353193901722986,0.0568543054402624,0.0103377943350003,0.0148531311372517,0.1584193274078273,0.4757839484926404,5806384.0,2024,0.49,0.23,0.06
016365,北海道,清水町,28366,459475000,99615172.0,29229429.0,2567164.0,19129904.0,62771882.0,0.0,213313551.0,0.216802158985799,0.0636148408509712,0.0055871679634365,0.0416342651939713,0.1366165340878176,0.4642549670819957,50738915.0,2024,4.59,2.13,0.51
016373,北海道,芽室町,71924,617845400,116613848.0,65688783.0,4632350.0,66696796.0,43818008.0,0.0,297449785.0,0.1887427631572558,0.1063191261114835,0.0074975875842079,0.1079506232465273,0.0709206672089814,0.4814307673084561,68711580.0,2024,6.18,2.97,0.69
016381,北海道,中札内村,19757,507857600,93666667.0,26385166.0,0.0,4474791.0,68888922.0,0.0,193415546.0,0.1844349026183717,0.0519538665956756,0.0,0.0088111135877458,0.1356461378150095,0.3808460206168028,51758343.0,2024,5.08,1.93,0.52
016390,北海道,更別村,36468,551225400,130690602.0,55054370.0,1851774.0,12876585.0,69398189.0,0.0,269871520.0,0.237091037532015,0.0998763300820317,0.0033593771259452,0.0233599268103392,0.1258980246556127,0.4895846962059441,62661230.0,2024,5.51,2.7,0.63
016411,北海道,大樹町,14487,251101600,50208637.0,23267629.0,652470.0,590678.0,31312484.0,0.0,106031898.0,0.1999534730165001,0.0926622092411995,0.0025984302768281,0.0023523466198542,0.1247004559110734,0.4222669150654555,27217251.0,2024,2.51,1.06,0.27
016420,北海道,広尾町,2793,52051000,12906800.0,4143667.0,198000.0,428457.0,8180911.0,0.0,25857835.0,0.2479644963593398,0.0796078269389637,0.0038039614992987,0.008231484505581,0.1571710629959078,0.4967788322990912,5598582.0,2024,0.52,0.26,0.06
016438,北海道,幕別町,9181,204210926,42095801.0,15235410.0,2036644.0,3158103.0,31964906.0,692039.0,95182903.0,0.206138828242716,0.074606243154688,0.0099732371812466,0.0154649071029627,0.1565288725050882,0.4661009323271958,19039958.0,2024,2.04,0.95,0.19
016446,北海道,池田町,83685,1190203600,263278145.0,115252397.0,6473316.0,4833116.0,155736562.0,0.0,545573536.0,0.2212042922740277,0.0968341861846158,0.0054388308017216,0.0040607472536631,0.1308486732858143,0.4583867297998426,144171545.0,2024,11.9,5.46,1.44
016454,北海道,豊頃町,2409,31762800,5249316.0,3613134.0,0.0,389970.0,6098143.0,0.0,15350563.0,0.1652661604140693,0.1137536363292908,0.0,0.0122775699875325,0.1919900953316458,0.4832874620625386,3295145.0,2024,0.32,0.15,0.03
016462,北海道,本別町,9244,118817008,25884815.0,9274877.0,679800.0,14358477.0,9014269.0,0.0,59212238.0,0.2178544590181904,0.0780601797345376,0.0057214031176412,0.120845300194733,0.0758668237126455,0.4983481657777479,13790602.0,2024,1.19,0.59,0.14
016471,北海道,足寄町,2995,80226000,17265450.0,5038850.0,297848.0,1144307.0,13180206.0,50000.0,36976661.0,0.2152101563084286,0.0628081918580011,0.0037126118714631,0.0142635429910502,0.1642884601002169,0.4609062024779996,8598216.0,2024,0.8,0.37,0.09
016489,北海道,陸別町,631,10045800,2079666.0,851660.0,0.0,826006.0,722425.0,0.0,4479757.0,0.2070184554739294,0.0847777180513249,0.0,0.08222401401,0.0719131378287443,0.44593332536,3633385.0,2024,0.1,0.04,0.04
016497,北海道,浦幌町,8902,123200600,26918853.0,9361698.0,1880938.0,3187301.0,19907648.0,0.0,61256438.0,0.2184961193370811,0.075987438372865,0.0152672795424697,0.0258708236810535,0.161587264997086,0.4972089259305555,8944871.0,2024,1.23,0.61,0.09
016616,北海道,釧路町,58839,1115635070,267941326.0,101703568.0,330000.0,3676146.0,182096637.0,0.0,555747677.0,0.240169328846932,0.0911620392141312,0.0002957956493784,0.0032951151311512,0.1632224030031612,0.4981446818447541,174768778.0,2024,11.16,5.56,1.75
016624,北海道,厚岸町,62699,1203031818,260414643.0,111590357.0,90399574.0,15931414.0,113795940.0,0.0,592131928.0,0.2164652996733956,0.0927576106719398,0.0751431280930593,0.0132427204015978,0.0945909645093027,0.4921997233492955,98393352.0,2024,12.03,5.92,0.98
016632,北海道,浜中町,82543,1446821127,360258460.0,81915625.0,5768015.0,18909117.0,255209092.0,0.0,722060309.0,0.2489999995694008,0.0566176588600506,0.0039866814856097,0.0130694227829035,0.1763929813004451,0.4990667439984099,154809860.0,2024,14.47,7.22,1.55
016641,北海道,標茶町,6525,135975359,31271600.0,9108117.0,1691539.0,23525445.0,850000.0,0.0,66446701.0,0.229979903932447,0.0669835848714324,0.0124400406988445,0.1730125603124901,0.0062511326041066,0.4886672224193208,17442090.0,2024,1.36,0.66,0.17
016659,北海道,弟子屈町,328614,6180871793,1706709080.0,420682358.0,12914070.0,41251501.0,742082115.0,155773822.0,3079412946.0,0.2761275653594519,0.0680619776770703,0.0020893606003323,0.0066740586735221,0.1200610755007776,0.4982166026299908,1775633577.0,2024,61.81,30.79,17.76
016675,北海道,鶴居村,9994,144473100,33950472.0,12785761.0,1227150.0,600.0,20568758.0,1496883.0,70029624.0,0.234995109816291,0.0884992500333972,0.0084939687734256,4.153022258122793e-06,0.1423708496599021,0.4847243119999501,19068758.0,2024,1.44,0.7,0.19
016683,北海道,白糠町,1333228,21165354405,4873562922.0,2198271527.0,67877527.0,393423008.0,2941304061.0,29652036.0,10504091081.0,0.2302613426047188,0.1038617868114077,0.0032070111230438,0.0185880661609455,0.1389678625133326,0.496287039659424,3779264647.0,2024,211.65,105.04,37.79
016918,北海道,別海町,1035913,17350452000,4844923168.0,940726078.0,148684815.0,391086310.0,2312236508.0,0.0,8637656879.0,0.2792390174042728,0.0542191107182683,0.0085695067194791,0.0225404104746089,0.133266643889162,0.4978346892057912,2426464028.0,2024,173.5,86.38,24.26
016926,北海道,中標津町,10138,194848200,45879535.0,15289437.0,1903403.0,2711101.0,31357023.0,0.0,97140499.0,0.2354629655290631,0.0784684539041161,0.0097686455404771,0.0139139134977895,0.1609305243774384,0.4985445028488844,20426733.0,2024,1.95,0.97,0.2
016934,北海道,標津町,10370,186920500,47633615.0,14130709.0,1896565.0,25800178.0,3785146.0,137500.0,93383713.0,0.2548335522320987,0.0755974277834694,0.0101463723882613,0.1380275464702908,0.0202500314304744,0.4995905371534957,28744123.0,2024,1.87,0.93,0.29
